,xkm,ykm,xm,ym,Longitude,Latitude,mean_pred,var_pred,sigma_pred
4576,-72.2892008675,-230.8237753563,-72289.2008675261,-230823.7753563294,-120.8021830886,35.9368759618,-589.5,987.3,31.4
945,-73.5508513203,-233.5838469356,-73550.851320302,-233583.8469355802,-120.8159191824,35.9119375808,-727.3,1037.3,32.2
6674,-73.9451170868,-229.6408875367,-73945.1170867945,-229640.8875366506,-120.8206712703,35.9473946417,-527.4,1279.5,35.8
7669,-76.8626837588,-229.0888732208,-76862.6837588387,-229088.8732208004,-120.8531049553,35.9521310586,-514.5,721.9,26.9
19773,-77.178096372,-222.6224198066,-77178.0963720327,-222622.4198065559,-120.857254493,36.0103033535,-371.5,957.8,30.9
17849,-73.8662639335,-223.8053076262,-73866.263933496,-223805.3076262348,-120.8203565586,35.9999212339,-362.8,2054.9,45.3
4939,-75.2067675396,-230.5871977924,-75206.7675395704,-230587.1977923936,-120.8345803844,35.9387785434,-498.7,1502.0,38.8
8552,-77.4935089852,-228.6157180929,-77493.5089852266,-228615.7180929288,-120.8601537952,35.9563382063,-529.9,728.4,27.0
6405,-72.0526414076,-229.7986059126,-72052.6414076306,-229798.6059126078,-120.7996540952,35.9461206988,-563.1,1388.5,37.3
1883,-72.7623197873,-232.7163958678,-72762.3197873171,-232716.3958678156,-120.8072541497,35.9198056936,-675.4,814.3,28.5
12989,-73.5508513203,-226.3288016415,-73550.851320302,-226328.8016415497,-120.8166123805,35.9772343822,-529.2,1310.6,36.2
7936,-79.1494252045,-228.9311548448,-79149.425204495,-228931.1548448432,-120.8785004662,35.9533625883,-657.8,1401.3,37.4
11527,-80.332222504,-227.0385343334,-80332.2225039724,-227038.534333357,-120.8918254743,35.9702968669,-757.7,2836.3,53.3
4120,-77.8089215984,-231.0603529203,-77808.9215984206,-231060.3529202652,-120.8634074789,35.9343103228,-695.9,1225.2,35.0
18125,-74.4182360066,-223.6475892503,-74418.2360065854,-223647.5892502776,-120.8265017043,36.0012975372,-355.8,1224.2,35.0
14492,-77.0203900654,-225.5402097618,-77020.3900654357,-225540.2097617638,-120.8552105309,35.9840563821,-533.3,949.4,30.8
7502,-78.3608936715,-229.1677324088,-78360.8936715101,-229167.732408779,-120.8697247516,35.9512987992,-557.1,1039.9,32.2
14984,-74.9702080797,-225.3036321978,-74970.2080796749,-225303.632197828,-120.8324701967,35.9863498029,-526.0,1958.4,44.3
12512,-74.8913549264,-226.5653792055,-74891.3549263764,-226565.3792054854,-120.8314717865,35.9750003149,-653.4,2455.5,49.6
21627,-80.4110756573,-221.2029544229,-80411.0756572709,-221202.9544229412,-120.8933112309,36.0228095998,-507.7,1005.2,31.7
13215,-80.0168098908,-226.1710832656,-80016.8098907784,-226171.0832655925,-120.8884142968,35.9781305587,-679.0,1348.8,36.7
2038,-75.3644738462,-232.5586774919,-75364.4738461673,-232558.6774918585,-120.8361374433,35.9210222227,-702.9,1981.6,44.5
10458,-80.9630477304,-227.5905486492,-80963.0477303603,-227590.5486492072,-120.8987702049,35.9652751205,-874.6,4646.7,68.2
13134,-74.2605297,-226.2499424536,-74260.5296999885,-226249.9424535712,-120.8244989389,35.9778888353,-578.0,2118.1,46.0
227,-73.1565855538,-234.4512980033,-73156.5855538096,-234451.2980033447,-120.8114633416,35.9041606441,-852.3,1130.9,33.6
10680,-75.3644738462,-227.5116894612,-75364.4738461673,-227511.6894612286,-120.8366315479,35.9664460216,-702.0,1206.3,34.7
3839,-70.7121378016,-231.2969304842,-70712.1378015563,-231296.930484201,-120.784639997,35.9327362283,-639.4,1757.1,41.9
9076,-71.5006693345,-228.379140529,-71500.6693345412,-228379.1405289931,-120.7936603625,35.9589378685,-565.1,2442.2,49.4
16255,-83.5652017892,-224.593899506,-83565.2017892106,-224593.8995060207,-120.9279804758,35.9920191384,-676.3,1732.5,41.6
444,-74.4182360066,-234.1358612514,-74418.2360065854,-234135.8612514303,-120.8254875117,35.9069016666,-863.2,895.2,29.9
18921,-75.5221801528,-223.1744341224,-75522.1801527643,-223174.434122406,-120.8388081537,36.0054686168,-341.5,795.5,28.2
2404,-77.8089215984,-232.2432407399,-77808.9215984206,-232243.2407399441,-120.8632879629,35.923664057,-987.4,800.6,28.3
694,-75.9952990726,-233.8204244995,-75995.2990725553,-233820.4244995159,-120.843011351,35.9096158109,-1023.9,1551.8,39.4
21800,-80.8841945771,-221.045236047,-80884.1945770618,-221045.2360469841,-120.8985835459,36.0241887826,-519.6,1357.7,36.8
9109,-80.6476351172,-228.300281341,-80647.6351171663,-228300.2813410145,-120.8951946304,35.9589143612,-887.1,3755.7,61.3
811,-72.4469071741,-233.7415653115,-72446.9071741231,-233741.5653115374,-120.8036585965,35.9106029247,-763.7,2016.2,44.9
5856,-69.3716341955,-230.1140426645,-69371.6341954819,-230114.0426645222,-120.7698726672,35.943481434,-510.4,1304.5,36.1
2525,-76.4684179923,-232.164381552,-76468.4179923462,-232164.3815519655,-120.8484237406,35.9244827257,-762.3,1000.4,31.6
10372,-75.837592766,-227.6694078372,-75837.5927659583,-227669.4078371858,-120.8418678853,35.9649888522,-685.3,1050.3,32.4
3117,-72.3680540208,-231.7700856121,-72368.0540208246,-231770.0856120725,-120.8029691337,35.9283529111,-644.9,1226.3,35.0
4511,-77.4146558319,-230.8237753563,-77414.6558319282,-230823.7753563294,-120.859056531,35.9364718034,-614.5,1359.0,36.9
19920,-74.9702080797,-222.5435606186,-74970.2080796749,-222543.5606185773,-120.8327393817,36.0111901779,-311.5,871.4,29.5
17504,-78.3608936715,-223.9630260022,-78360.8936715101,-223963.026002192,-120.8702549832,35.9981411165,-456.9,909.0,30.1
13503,-81.5938729567,-226.0133648896,-81593.8729567482,-226013.3648896354,-120.9059398616,35.9794156982,-814.5,1438.1,37.9
7889,-71.1852567213,-229.0100140328,-71185.2567213472,-229010.0140328218,-120.7901010751,35.9532836221,-559.7,2127.1,46.1
1915,-77.5723621385,-232.6375366798,-77572.3621385251,-232637.536679837,-120.860623776,35.920134644,-1047.3,936.9,30.6
15293,-75.2067675396,-225.1459138219,-75206.7675395704,-225145.9138218708,-120.8351122463,35.9877505379,-516.1,1872.3,43.3
20307,-80.6476351172,-222.2281238667,-80647.6351171663,-222228.1238666629,-120.895831477,36.0135632405,-622.9,1253.6,35.4
21356,-79.543690971,-221.4395319869,-79543.6909709874,-221439.531986877,-120.883651255,36.0207536202,-469.3,896.1,29.9
1732,-77.3358026786,-232.7952550558,-77335.8026786296,-232795.2550557942,-120.8579835844,35.9187344313,-1044.2,922.5,30.4
21427,-81.4361666502,-221.3606727989,-81436.1666501513,-221360.6727988984,-120.9046818745,36.0213026958,-577.3,2071.1,45.5
10432,-71.106403568,-227.6694078372,-71106.4035680487,-227669.4078371858,-120.7893497881,35.9653551735,-571.3,2563.9,50.6
12390,-72.4469071741,-226.6442383935,-72446.9071741231,-226644.238393464,-120.8043265114,35.9744803759,-524.3,1415.5,37.6
5221,-74.5759423132,-230.4294794164,-74575.9423131824,-230429.4794164365,-120.8275956602,35.9402478117,-501.3,1826.7,42.7
14696,-73.1565855538,-225.4613505738,-73156.5855538096,-225461.3505737852,-120.8123177008,35.9850719309,-462.8,1275.8,35.7
300,-75.837592766,-234.2935796274,-75837.5927659583,-234293.5796273875,-120.841215447,35.9053698507,-1083.9,1909.5,43.7
11637,-71.6583756411,-227.0385343334,-71658.3756411382,-227038.534333357,-120.7955356882,35.9709915682,-561.5,2581.3,50.8
20445,-78.4397468248,-222.1492646787,-78439.7468248086,-222149.2646786844,-120.8713157715,36.0144581458,-434.9,711.8,26.7
5879,-78.9917188979,-230.0351834765,-78991.718897898,-230035.1834765435,-120.8766368408,35.9434393366,-687.5,855.1,29.2
22212,-80.1745161974,-220.6509401071,-80174.5161973754,-220650.9401070911,-120.8907409884,36.0277976048,-425.8,1033.5,32.1
16842,-72.6046134807,-224.3573219421,-72604.6134807201,-224357.3219420849,-120.8062932507,35.995050557,-430.3,3559.1,59.7
10861,-72.9988792472,-227.4328302732,-72998.8792472126,-227432.83027325,-120.8103795342,35.9673406937,-564.7,937.6,30.6
275,-73.3931450137,-234.3724388154,-73393.145013705,-234372.438815366,-120.8140946751,35.9048521554,-843.6,1095.9,33.1
7124,-73.2354387071,-229.4043099727,-73235.438707108,-229404.3099727148,-120.8128178849,35.9495789055,-543.0,985.9,31.4
9625,-75.4433269995,-228.0637037771,-75443.3269994658,-228063.7037770788,-120.8374527345,35.9614715855,-669.9,715.0,26.7
17667,-76.9415369121,-223.8841668142,-76941.5369121372,-223884.1668142134,-120.854500744,35.9989670354,-395.6,908.0,30.1
8018,-72.683466634,-228.9311548448,-72683.4666340186,-228931.1548448432,-120.8067366951,35.9538798097,-563.9,1051.5,32.4
11304,-73.9451170868,-227.1962527093,-73945.1170867945,-227196.2527093142,-120.8209061843,35.9693966412,-615.2,1448.1,38.1
20660,-78.5974531314,-221.9915463027,-78597.4531314055,-221991.5463027272,-120.8730836216,36.01586452,-438.9,711.8,26.7
8589,-74.5759423132,-228.6157180929,-74575.9423131824,-228615.7180929288,-120.8277713925,35.9565719585,-610.3,914.8,30.2
15516,-81.9092855699,-224.9881954459,-81909.2855699422,-224988.1954459136,-120.9095508806,35.9886149524,-773.1,688.9,26.2
1991,-71.5795224878,-232.6375366798,-71579.5224878397,-232637.536679837,-120.7941396725,35.9206053607,-722.4,3790.2,61.6
1953,-74.5759423132,-232.6375366798,-74575.9423131824,-232637.536679837,-120.8273818259,35.9203747303,-654.1,2345.7,48.4
938,-74.1028233934,-233.5838469356,-74102.8233933915,-233583.8469355802,-120.8220420498,35.9118946653,-749.3,1246.0,35.3
21085,-77.7300684451,-221.6761095508,-77730.0684451221,-221676.1095508128,-120.8634809051,36.0187748751,-383.6,723.8,26.9
1633,-70.9486972615,-232.9529734318,-70948.6972614518,-232952.9734317514,-120.7871122456,35.9178136694,-754.6,7743.7,88.0
18148,-83.5652017892,-223.5687300623,-83565.2017892106,-223568.730062299,-120.9280919152,36.0012454881,-569.8,929.5,30.5
6609,-79.0705720512,-229.6408875367,-79070.5720511965,-229640.8875366506,-120.8775523916,35.9469814883,-669.5,843.2,29.0
8631,-71.2641098746,-228.6157180929,-71264.1098746457,-228615.7180929288,-120.7910127558,35.9568264302,-562.0,2337.2,48.3
17010,-82.6978171029,-224.1996035661,-82697.8171029272,-224199.6035661278,-120.918391303,35.9956437573,-686.9,1202.2,34.7
21191,-77.2569495253,-221.5972503628,-77256.9495253312,-221597.2503628342,-120.8582333813,36.0195232534,-366.5,818.2,28.6
9311,-76.5472711456,-228.221422153,-76547.2711456447,-228221.4221530359,-120.8496906385,35.959963701,-596.1,681.6,26.1
7925,-80.0168098908,-228.9311548448,-80016.8098907784,-228931.1548448432,-120.8881272388,35.9532898541,-818.4,1694.6,41.2
18818,-83.6440549425,-223.1744341224,-83644.0549425091,-223174.434122406,-120.929010527,36.0047871207,-546.4,848.4,29.1
16577,-81.8304324166,-224.4361811301,-81830.4324166437,-224436.1811300635,-120.9087340714,35.9935898173,-734.1,808.6,28.4
2463,-73.1565855538,-232.2432407399,-73156.5855538096,-232243.2407399441,-120.8116730177,35.9240339412,-632.5,1103.4,33.2
14008,-78.4397468248,-225.7767873257,-78439.7468248086,-225776.7873256996,-120.8709456188,35.9818109032,-541.5,1028.3,32.1
16581,-81.5150198034,-224.4361811301,-81515.0198034498,-224436.1811300635,-120.9052316002,35.9936169741,-731.2,853.0,29.2
19909,-75.837592766,-222.5435606186,-75837.5927659583,-222543.5606185773,-120.8423734432,36.0111212136,-327.9,762.5,27.6
21751,-77.7300684451,-221.124095235,-77730.0684451221,-221124.0952349626,-120.8635367567,36.0237428736,-363.7,737.6,27.2
14282,-81.3573134969,-225.6190689497,-81357.3134968528,-225619.0689497424,-120.9033552042,35.9829846488,-772.2,785.9,28.0
6712,-70.9486972615,-229.6408875367,-70948.6972614518,-229640.8875366506,-120.7874174154,35.9476233581,-561.8,1485.0,38.5
5975,-71.4218161812,-230.0351834765,-71421.8161812427,-230035.1834765435,-120.7926314527,35.9440391298,-575.8,1359.1,36.9
22393,-81.9092855699,-220.4143625432,-81909.2855699422,-220414.3625431553,-120.9100383789,36.0297784563,-519.1,939.3,30.6
22161,-78.3608936715,-220.7297992951,-78360.8936715101,-220729.7992950697,-120.8705846952,36.0272395123,-346.8,774.0,27.8
15457,-74.4182360066,-225.0670546339,-74418.2360065854,-225067.0546338922,-120.8263642993,35.9885224525,-474.2,1223.2,35.0
5825,-71.8160819477,-230.1140426645,-71816.0819477352,-230114.0426645222,-120.7969994083,35.9432996313,-573.9,1282.9,35.8
12284,-80.8053414238,-226.6442383935,-80805.3414237633,-226644.238393464,-120.8971190126,35.9738053501,-784.1,2426.6,49.3
4222,-69.765899962,-231.0603529203,-69765.8999619744,-231060.3529202652,-120.7741622045,35.934935505,-588.7,2392.9,48.9
565,-75.2856206929,-233.9781428755,-75285.6206928688,-233978.1428754731,-120.8351239292,35.9082528194,-939.2,1623.7,40.3
17219,-77.8089215984,-224.1207443781,-77808.9215984206,-224120.7443781491,-120.8641093068,35.9967671091,-424.6,782.8,28.0
10514,-76.5472711456,-227.5905486492,-76547.2711456447,-227590.5486492072,-120.849753402,35.9656416068,-650.1,969.3,31.1
1970,-73.2354387071,-232.6375366798,-73235.438707108,-232637.536679837,-120.8125103609,35.9204790759,-649.3,992.6,31.5
6518,-74.6547954665,-229.7197467246,-74654.7954664809,-229719.7467246292,-120.8285395057,35.9466293406,-517.5,1148.1,33.9
16704,-83.4863486359,-224.3573219421,-83486.3486359121,-224357.3219420849,-120.927130568,35.9941552435,-651.2,1389.1,37.3
17399,-75.1279143863,-224.0418851902,-75127.9143862719,-224041.8851901706,-120.8343445725,35.9976929678,-397.2,832.1,28.8
15688,-80.4899288106,-224.9093362579,-80489.9288105694,-224909.3362579351,-120.8937990175,35.9894461677,-686.8,761.7,27.6
17474,-80.7264882705,-223.9630260022,-80726.4882704648,-223963.026002192,-120.8965250967,35.9979427384,-690.5,1105.6,33.3
17883,-82.3824044897,-223.7264484383,-82382.4044897332,-223726.4484382562,-120.9149394487,35.9999295215,-668.3,1472.7,38.4
21689,-82.6189639496,-221.124095235,-82618.9639496286,-221124.0952349626,-120.9178463061,36.0233295094,-594.2,1588.4,39.9
21517,-81.7515792633,-221.2818136109,-81751.5792633452,-221281.8136109198,-120.908194,36.0219852666,-580.8,2159.2,46.5
9202,-73.3142918604,-228.300281341,-73314.2918604065,-228300.2813410145,-120.8137981837,35.9595092327,-588.8,657.0,25.6
4806,-75.1279143863,-230.6660569804,-75127.9143862719,-230666.0569803722,-120.8336976896,35.9380750384,-501.0,1577.5,39.7
7606,-70.1601657285,-229.1677324088,-70160.1657284668,-229167.732408779,-120.7787094987,35.9519404627,-531.2,1419.3,37.7
13715,-77.0992432187,-225.9345057017,-77099.2432187342,-225934.5057016568,-120.8560465142,35.9805013271,-568.6,972.6,31.2
14844,-73.7874107802,-225.3824913858,-73787.4107801975,-225382.4913858066,-120.8193294916,35.9857328071,-471.0,1113.2,33.4
8161,-73.1565855538,-228.8522956569,-73156.5855538096,-228852.2956568646,-120.8119952313,35.9545532021,-565.0,711.1,26.7
7651,-78.2820405182,-229.0888732208,-78282.0405182116,-229088.8732208004,-120.8688576333,35.9520150479,-549.9,1049.2,32.4
2528,-76.2318585325,-232.164381552,-76231.8585324508,-232164.3815519655,-120.8457992323,35.9245017496,-732.3,1084.4,32.9
22308,-78.2031873649,-220.5720809191,-78203.1873649131,-220572.0809191125,-120.8688487436,36.0286719547,-335.4,774.6,27.8
19895,-76.9415369121,-222.5435606186,-76941.5369121372,-222543.5606185773,-120.8546349507,36.0110322936,-361.4,934.5,30.6
16240,-72.9200260939,-224.672758694,-72920.0260939141,-224672.7586939992,-120.8097659017,35.9921874484,-428.7,2168.1,46.6
6414,-71.3429630279,-229.7986059126,-71342.9630279442,-229798.6059126078,-120.7917783158,35.9461743074,-569.3,1536.3,39.2
1174,-73.9451170868,-233.3472693716,-73945.1170867945,-233347.2693716444,-120.8203153666,35.9140362411,-709.5,1362.0,36.9
3119,-72.2103477142,-231.7700856121,-72210.3477142276,-231770.0856120725,-120.8012193663,35.9283649197,-651.4,1368.7,37.0
2462,-73.2354387071,-232.2432407399,-73235.438707108,-232243.2407399441,-120.8125478514,35.9240278618,-628.4,1202.4,34.7
17479,-80.332222504,-223.9630260022,-80332.2225039724,-223963.026002192,-120.8921467539,35.9979762111,-663.6,1071.1,32.7
3579,-72.2892008675,-231.4546488602,-72289.2008675261,-231454.6488601582,-120.8021238607,35.9311979377,-628.1,1249.2,35.3
3128,-71.5006693345,-231.7700856121,-71500.6693345412,-231770.0856120725,-120.7933454063,35.9284186344,-672.0,2267.8,47.6
6668,-74.4182360066,-229.6408875367,-74418.2360065854,-229640.8875366506,-120.8259218607,35.9473576639,-524.1,1195.7,34.6
8055,-69.765899962,-228.9311548448,-69765.8999619744,-228931.1548448432,-120.7743551737,35.9540987678,-513.1,1392.1,37.3
1901,-71.3429630279,-232.7163958678,-71342.9630279442,-232716.3958678156,-120.7915079796,35.9199134063,-733.1,4964.8,70.5
16281,-81.5150198034,-224.593899506,-81515.0198034498,-224593.8995060207,-120.9052148779,35.9921975295,-738.3,786.3,28.0
4688,-73.8662639335,-230.7449161684,-73866.263933496,-230744.9161683508,-120.8196902383,35.9374643034,-522.7,2093.9,45.8
9376,-71.4218161812,-228.221422153,-71421.8161812427,-228221.4221530359,-120.7927997691,35.9603632927,-565.6,2502.2,50.0
19559,-74.9702080797,-222.7801381825,-74970.2080796749,-222780.1381825131,-120.8327163019,36.0090610164,-318.1,866.1,29.4
15436,-76.0741522259,-225.0670546339,-76074.1522258538,-225067.0546338922,-120.8447511691,35.9883911059,-511.5,1681.1,41.0
2444,-74.6547954665,-232.2432407399,-74654.7954664809,-232243.2407399441,-120.8282948337,35.9239173144,-613.5,2427.5,49.3
21844,-77.4146558319,-221.045236047,-77414.6558319282,-221045.2360469841,-120.8600408419,36.02447839,-356.9,797.9,28.2
20441,-78.755159438,-222.1492646787,-78755.1594380025,-222149.2646786844,-120.8748192048,36.0144320047,-459.0,684.6,26.2
1830,-76.9415369121,-232.7163958678,-76941.5369121372,-232716.3958678156,-120.853617611,35.9194762188,-956.5,894.1,29.9
9014,-76.389564839,-228.379140529,-76389.5648390477,-228379.1405289931,-120.847924502,35.9585569293,-588.2,659.0,25.7
15402,-78.755159438,-225.0670546339,-78755.1594380025,-225067.0546338922,-120.8745202514,35.9881723216,-522.1,922.8,30.4
17132,-73.0777324005,-224.1996035661,-73077.7324005111,-224199.6035661278,-120.8115620969,35.996433681,-398.4,2990.3,54.7
11930,-72.6046134807,-226.8808159574,-72604.6134807201,-226880.8159573998,-120.8060549979,35.9723391106,-531.2,1173.9,34.3
21315,-82.7766702562,-221.4395319869,-82776.6702562256,-221439.531986877,-120.9195642294,36.0204769159,-600.2,1709.4,41.3
9043,-74.1028233934,-228.379140529,-74102.8233933915,-228379.1405289931,-120.8225429553,35.9587382454,-613.0,953.1,30.9
10649,-77.8089215984,-227.5116894612,-77808.9215984206,-227511.6894612286,-120.8637662257,35.9662487291,-599.7,665.2,25.8
14418,-82.8555234095,-225.5402097618,-82855.5234095241,-225540.2097617638,-120.9199981184,35.983564711,-825.2,2602.9,51.0
10278,-71.3429630279,-227.7482670252,-71342.9630279442,-227748.2670251644,-120.7919683923,35.9646276766,-568.5,2649.8,51.5
10498,-77.8089215984,-227.5905486492,-77808.9215984206,-227590.5486492072,-120.8637582503,35.9655389931,-596.4,660.0,25.7
22499,-78.3608936715,-220.3355033552,-78360.8936715101,-220335.5033551767,-120.8706249211,36.0307880651,-319.2,829.3,28.8
20810,-83.3286423293,-221.8338279268,-83328.6423293151,-221833.82792677,-120.9256529222,36.0168800187,-584.3,1280.8,35.8
11669,-81.120754037,-226.9596751454,-81120.7540369573,-226959.6751453784,-120.9005873189,35.9709395124,-841.0,3567.8,59.7
1141,-76.5472711456,-233.3472693716,-76547.2711456447,-233347.2693716444,-120.8491810284,35.9138300305,-1026.0,972.3,31.2
11148,-74.2605297,-227.2751118973,-74260.5296999885,-227275.1118972928,-120.8243999681,35.9686622714,-645.0,1571.9,39.6
19877,-78.3608936715,-222.5435606186,-78360.8936715101,-222543.5606185773,-120.8703997041,36.0109160799,-441.0,712.6,26.7
