,xkm,ykm,xm,ym,Longitude,Latitude,mean_pred,var_pred,sigma_pred
8904,-75.6639371096,-229.9952028259,-75663.937109574,-229995.2028259285,-120.8397115804,35.9440702786,-145.1,124.1,11.1
6182,-70.8678625877,-231.6187321658,-70867.8625876625,-231618.732165807,-120.7863382646,35.9298283091,-80.5,1058.9,32.5
5172,-75.3545129469,-232.2372195334,-75354.51294687,-232237.2195333798,-120.8360583865,35.9239162282,-132.5,507.8,22.5
25979,-82.239200567,-220.4859595495,-82239.2005670334,-220485.9595494972,-120.9136959477,36.0291055482,-77.4,680.1,26.1
9607,-77.2110579231,-229.6086482212,-77211.0579230939,-229608.6482211956,-120.8569192359,35.9474247378,-167.7,71.0,8.4
7598,-70.2490142623,-230.7683120354,-70249.0142622546,-230768.3120353945,-120.7795495206,35.9375283214,-32.1,1059.6,32.6
16606,-71.9508471571,-226.0523458577,-71950.8471571264,-226052.3458576521,-120.7988747415,35.979845179,40.2,1524.5,39.0
10730,-70.4037263436,-229.0674717746,-70403.7263436065,-229067.4717745694,-120.7814218336,35.95282479,-4.4,1273.4,35.7
11582,-73.5753240113,-228.6036062489,-73575.3240113222,-228603.6062488898,-120.8166665299,35.9567590697,-116.1,367.4,19.2
16237,-76.746921679,-226.2069676995,-76746.9216790379,-226206.9676995453,-120.8521076484,35.9780777395,-105.2,781.0,27.9
22887,-73.1111877673,-222.8052871779,-73111.1877672662,-222805.2871778951,-120.812066243,36.0089798105,211.5,2827.1,53.2
8842,-69.4754538555,-230.0725137469,-69475.4538554946,-230072.5137468751,-120.7710285345,35.9438476104,0.0,1152.4,33.9
14438,-74.0394602554,-227.1346987509,-74039.4602553782,-227134.6987509044,-120.8219594125,35.9699432736,-94.7,1362.0,36.9
12264,-78.7581787366,-228.2170516442,-78758.1787366137,-228217.0516441568,-120.8742312486,35.9598221233,-163.4,172.3,13.1
11714,-74.8903767028,-228.5262953279,-74890.3767028141,-228526.2953279432,-120.8312700473,35.9573520128,-162.0,708.5,26.6
20055,-80.6147237128,-224.2741946759,-80614.7237128375,-224274.1946758804,-120.8952513148,35.9951517694,-133.6,710.7,26.7
1869,-75.0450887842,-234.7884799246,-75045.0887841661,-234788.4799246174,-120.8323769921,35.9009785121,-124.5,1603.6,40.0
14583,-74.5809525401,-227.05738783,-74580.9525401101,-227057.3878299578,-120.8279780555,35.9705966689,-112.3,1532.1,39.1
20076,-78.9902468586,-224.2741946759,-78990.2468586417,-224274.1946758804,-120.8772120396,35.995288436,-77.1,673.7,26.0
19774,-78.4487545739,-224.4288165178,-78448.7545739097,-224428.8165177736,-120.8711831557,35.9939417938,-57.7,500.3,22.4
15994,-71.7961350758,-226.3615895414,-71796.1350757744,-226361.5895414385,-120.7971281768,35.9770736958,23.9,1600.1,40.0
8433,-68.6245374081,-230.3044465097,-68624.5374080587,-230304.4465097149,-120.7615649203,35.9418220611,11.7,491.5,22.2
14255,-76.4374975163,-227.2120096719,-76437.4975163339,-227212.009671851,-120.848572477,35.9690573246,-159.6,891.3,29.9
2741,-69.6301659368,-234.0926816361,-69630.1659368466,-234092.6816360981,-120.7723819694,35.9076534591,-140.4,2633.9,51.3
6938,-70.7131505063,-231.1548666401,-70713.1505063105,-231154.8666401274,-120.78466428,35.9340147665,-59.7,1160.4,34.1
17043,-73.9621042147,-225.8204130948,-73962.1042147022,-225820.4130948124,-120.8212270576,35.9817779136,22.9,1380.7,37.2
654,-73.9621042147,-236.0254546598,-73962.1042147022,-236025.454659763,-120.8202467666,35.8899301512,-124.4,1617.3,40.2
2060,-73.5753240113,-234.6338580827,-73575.3240113222,-234633.8580827242,-120.8160903897,35.9024851788,-140.8,977.9,31.3
23862,-74.8130206621,-222.1867998103,-74813.0206621381,-222186.7998103223,-120.8310282296,36.0144133786,153.0,644.2,25.4
9081,-72.9564756859,-229.917891905,-72956.4756859143,-229917.8919049819,-120.8096732318,35.9449780587,-84.5,467.8,21.6
6612,-76.2054293943,-231.309488482,-76205.429394306,-231309.4884820206,-120.8455906091,35.9321981239,-155.6,250.4,15.8
7182,-71.8734911165,-231.0002447982,-71873.4911164504,-231000.2447982342,-120.7975537613,35.9353192594,-89.0,876.3,29.6
18389,-77.5978381265,-225.1246148063,-77597.8381264738,-225124.614806293,-120.8616639222,35.9877496568,-44.1,237.2,15.4
14165,-71.6414229944,-227.2893205928,-71641.4229944224,-227289.3205927976,-120.7953241373,35.9687357522,-13.2,1824.5,42.7
2192,-70.0943021809,-234.5565471618,-70094.3021809026,-234556.5471617777,-120.7774880378,35.9034443252,-167.1,1879.7,43.4
9209,-74.1941723367,-229.840580984,-74194.1723367302,-229840.5809840353,-120.8234159943,35.9455779294,-119.0,575.1,24.0
11332,-69.8622340589,-228.7582280908,-69862.2340588746,-228758.228090783,-120.7754400687,35.9556480517,10.3,1003.0,31.7
25423,-79.5317391434,-221.0271359961,-79531.7391433736,-221027.1359961234,-120.8835611837,36.0244660793,-2.8,784.9,28.0
22121,-80.5373676722,-223.1918417826,-80537.3676721615,-223191.8417826281,-120.8945057056,36.0048993461,-128.0,1092.9,33.1
6762,-74.4262404588,-231.2321775611,-74426.2404587581,-231232.177561074,-120.8258568576,35.9330350976,-126.5,360.8,19.0
10243,-73.7300360927,-229.2994045374,-73730.0360926742,-229299.4045374092,-120.8183170485,35.9504847781,-109.7,225.0,15.0
17333,-75.4318689875,-225.6657912529,-75431.868987546,-225665.7912529192,-120.8375606945,35.9830537867,-9.3,1953.6,44.2
7827,-73.1885438079,-230.6136901935,-73188.5438079422,-230613.6901935012,-120.812182456,35.9386978624,-108.3,848.5,29.1
9522,-72.4149834012,-229.6859591421,-72414.9834011823,-229685.9591421422,-120.8036858417,35.9471069656,-59.7,475.7,21.8
9151,-78.6808226959,-229.840580984,-78680.8226959377,-229840.5809840353,-120.8732066528,35.9452166095,-200.1,346.2,18.6
21111,-81.3109280789,-223.7330182293,-81310.9280789214,-223733.0182292542,-120.9030396551,35.9999628519,-143.7,1307.2,36.2
20371,-79.9958753874,-224.119572834,-79995.8753874296,-224119.5728339872,-120.8883953073,35.9965957372,-113.2,1012.6,31.8
11625,-70.2490142623,-228.6036062489,-70249.0142622546,-228603.6062488898,-120.7797470806,35.9570111218,5.3,960.9,31.0
22735,-74.7356646215,-222.8825980988,-74735.6646214621,-222882.5980988417,-120.8301013276,36.0081574034,151.4,805.0,28.4
12190,-72.8791196452,-228.2943625651,-72879.1196452383,-228294.3625651034,-120.8089685112,35.959596022,-108.3,445.4,21.1
6481,-76.5922095977,-231.386799403,-76592.2095976859,-231386.7994029672,-120.8498744801,35.9314711805,-160.4,271.1,16.5
18754,-73.42061193,-224.9699929644,-73420.6119299702,-224969.9929643998,-120.8152961752,35.9894737401,108.3,555.5,23.6
20669,-80.6920797535,-223.9649509921,-80692.0797535135,-223964.950992094,-120.8961427863,35.9979283415,-132.3,1012.4,31.8
1362,-70.0943021809,-235.3296563712,-70094.3021809026,-235329.6563712436,-120.7774177226,35.8964859902,-196.7,530.4,23.0
14125,-74.7356646215,-227.2893205928,-74735.6646214621,-227289.3205927976,-120.8296730085,35.9684970887,-137.6,1309.1,36.2
2621,-71.7187790351,-234.169992557,-71718.7790350984,-234169.9925570447,-120.7955419233,35.9068021836,-157.6,1941.2,44.1
18496,-81.3882841196,-225.0473038853,-81388.2841195974,-225047.3038853464,-120.9037595836,35.9881278249,-164.9,600.0,24.5
17185,-74.8903767028,-225.7431021739,-74890.3767028141,-225743.1021738658,-120.8315409944,35.9824008892,-1.1,1913.5,43.7
15427,-80.1505874688,-226.5935223043,-80150.5874687816,-226593.5223042782,-120.8898555007,35.9743173294,-190.8,762.0,27.6
20468,-72.4923394419,-224.119572834,-72492.3394418583,-224119.5728339872,-120.8050688974,35.9971988712,185.9,2041.5,45.2
19914,-79.609095184,-224.3515055968,-79609.0951840496,-224351.505596827,-120.8840761463,35.9945409117,-103.5,889.4,29.8
22853,-75.7412931502,-222.8052871779,-75741.29315025,-222805.2871778951,-120.8412780462,36.0087734125,123.7,944.3,30.7
14744,-73.9621042147,-226.980076909,-73962.1042147022,-226980.0769090113,-120.8211155429,35.9713409115,-78.7,1356.0,36.8
8093,-73.652680052,-230.4590683516,-73652.6800519982,-230459.0683516081,-120.8173475718,35.940053593,-114.5,813.9,28.5
13552,-72.2602713198,-227.5985642766,-72260.2713198303,-227598.564276584,-120.8021648825,35.9659056067,-48.9,1426.6,37.8
9242,-71.6414229944,-229.840580984,-71641.4229944224,-229840.5809840353,-120.795086622,35.9457740425,-49.3,1247.0,35.3
4939,-75.5865810689,-232.3918413753,-75586.581068898,-232391.841375273,-120.8386178743,35.9225061401,-131.8,660.9,25.7
25797,-78.3713985332,-220.7178923123,-78371.3985332338,-220717.892312337,-120.8707026119,36.0273458037,105.9,418.7,20.5
12273,-78.0619743705,-228.2170516442,-78061.9743705298,-228217.0516441568,-120.8665036756,35.9598796474,-127.9,238.4,15.4
20908,-73.884748174,-223.8876400711,-73884.7481740262,-223887.6400711474,-120.8205539201,35.9991788098,153.9,1464.0,38.3
9021,-77.5978381265,-229.917891905,-77597.8381264738,-229917.8919049819,-120.8611804677,35.9446099562,-180.1,303.4,17.4
7170,-72.8017636046,-231.0002447982,-72801.7636045623,-231000.2447982342,-120.8078539651,35.9352485221,-108.4,846.7,29.1
2011,-70.7131505063,-234.7111690037,-70713.1505063105,-234711.1690036708,-120.7843378213,35.902006782,-175.8,1880.7,43.4
13903,-80.1505874688,-227.3666315137,-80150.5874687816,-227366.6315137442,-120.8897749492,35.967359351,-208.6,377.7,19.4
24756,-75.6639371096,-221.5683124427,-75663.937109574,-221568.3124427495,-120.8405406835,36.0199121345,137.1,964.4,31.1
20618,-72.8017636046,-224.042261913,-72801.7636045623,-224042.2619130406,-120.8085123852,35.9978709658,180.0,1987.9,44.6
16321,-70.2490142623,-226.2069676995,-70249.0142622546,-226206.9676995453,-120.7799659245,35.9785811126,68.8,1847.4,43.0
10959,-75.6639371096,-228.9128499327,-75663.937109574,-228912.8499326762,-120.8398179792,35.9538116167,-132.4,204.1,14.3
6835,-68.7792494894,-231.2321775611,-68779.2494894107,-231232.177561074,-120.7631988965,35.9334610337,-17.0,2101.1,45.8
9045,-75.7412931502,-229.917891905,-75741.29315025,-229917.8919049819,-120.8405776326,35.9447599205,-152.7,236.5,15.4
6646,-73.5753240113,-231.309488482,-73575.3240113222,-231309.4884820206,-120.8164079048,35.9324056113,-120.7,911.2,30.2
16988,-78.2166864519,-225.8204130948,-78216.6864518818,-225820.4130948124,-120.8684645985,35.9814366893,-109.2,369.5,19.2
12711,-79.0676028993,-227.9851188813,-79067.6028993177,-227985.118881317,-120.8776895544,35.9618838009,-164.8,109.0,10.4
25244,-78.0619743705,-221.181757838,-78061.9743705298,-221181.7578380166,-120.8672179777,36.0231966589,78.2,555.6,23.6
10603,-68.7792494894,-229.1447826955,-68779.2494894107,-229144.782695516,-120.7633853936,35.9522480938,6.7,1246.4,35.3
11687,-76.9789898011,-228.5262953279,-76978.9898010659,-228526.2953279432,-120.8544520481,35.9571848939,-122.2,230.9,15.2
3310,-70.2490142623,-233.6288161104,-70249.0142622546,-233628.8161104185,-120.7792886127,35.9117828565,-133.8,2680.8,51.8
7207,-69.9395900996,-231.0002447982,-69939.5900995506,-231000.2447982342,-120.7760949431,35.9354637134,-32.7,1524.3,39.0
22336,-74.5035964994,-223.1145308617,-74503.5964994341,-223114.5308616815,-120.8275013557,36.0060882987,156.1,1070.3,32.7
13371,-74.5809525401,-227.6758751975,-74580.9525401101,-227675.8751975306,-120.827918097,35.9650302437,-155.1,1023.3,32.0
9949,-73.5753240113,-229.4540263793,-73575.3240113222,-229454.0263793024,-120.8165852301,35.9491051623,-106.4,252.4,15.9
21698,-80.7694357942,-223.4237745455,-80769.4357941895,-223423.7745454679,-120.8970586939,36.0027922584,-132.3,1289.4,35.9
2422,-72.9564756859,-234.3246143989,-72956.4756859143,-234324.6143989379,-120.8092557962,35.9053162424,-148.6,1058.4,32.5
16566,-75.0450887842,-226.0523458577,-75045.0887841661,-226052.3458576521,-120.8332285666,35.9796054733,-34.9,1967.9,44.4
16892,-73.652680052,-225.8977240158,-73652.6800519982,-225897.724015759,-120.8177841798,35.9811061873,26.2,1255.1,35.4
12678,-69.9395900996,-228.0624298023,-69939.5900995506,-228062.4298022636,-120.776361889,35.9619046434,23.0,110.1,10.5
13551,-72.3376273605,-227.5985642766,-72337.6273605063,-227598.564276584,-120.8030235747,35.9658997129,-52.4,1356.2,36.8
2032,-75.7412931502,-234.6338580827,-75741.29315025,-234633.8580827242,-120.8401138706,35.9023148996,-127.8,2465.5,49.7
8387,-72.1829152792,-230.3044465097,-72182.9152791544,-230304.4465097149,-120.8010523992,35.9415581298,-77.8,628.9,25.1
24318,-75.4318689875,-221.8775561265,-75431.868987546,-221877.556126536,-120.8379324425,36.0171474921,142.7,735.6,27.1
8265,-70.9452186283,-230.3817574307,-70945.2186283385,-230381.7574306614,-120.7873105302,35.9409556287,-40.6,883.5,29.7
600,-73.1111877673,-236.1027655807,-73111.1877672662,-236102.7655807096,-120.8108031529,35.8893001957,-149.4,1540.8,39.3
7003,-75.6639371096,-231.0775557192,-75663.937109574,-231077.5557191808,-120.8396052086,35.934328886,-151.5,180.4,13.4
2073,-72.5696954825,-234.6338580827,-72569.6954825343,-234633.8580827242,-120.8049365949,35.9025625579,-157.9,1036.9,32.2
24584,-80.6147237128,-221.6456233637,-80614.7237128375,-221645.6233636962,-120.8955270351,36.018808404,-93.8,1116.8,33.4
14367,-79.5317391434,-227.1346987509,-79531.7391433736,-227134.6987509044,-120.8829293103,35.9694988194,-181.3,497.6,22.3
18239,-77.2110579231,-225.2019257272,-77211.0579230939,-225201.9257272396,-120.8573614991,35.9870854222,-28.3,240.5,15.5
9140,-68.392469286,-229.917891905,-68392.4692860307,-229917.8919049819,-120.7590239836,35.9453178957,6.9,289.3,17.0
11783,-69.5528098962,-228.5262953279,-69552.8098961706,-228526.2953279432,-120.7720267113,35.9577582122,18.4,933.7,30.6
23436,-79.6864512247,-222.4187325732,-79686.4512247256,-222418.7325731621,-120.8851355334,36.0119290547,-104.8,676.5,26.0
6611,-76.282785435,-231.309488482,-76282.7854349819,-231309.4884820206,-120.8464489215,35.9321919111,-157.3,197.9,14.1
5188,-74.1168162961,-232.2372195334,-74116.8162960542,-232237.2195333798,-120.8223268355,35.9240136575,-138.5,411.5,20.3
15600,-78.6034666553,-226.5162113833,-78603.4666552617,-226516.2113833317,-120.8726877886,35.9751425581,-125.4,444.6,21.1
4355,-69.3207417741,-232.855706901,-69320.7417741426,-232855.7069009526,-120.7690610923,35.9188093552,-86.2,3274.7,57.2
6420,-71.6414229944,-231.4641103239,-71641.4229944224,-231464.1103239138,-120.7949355497,35.9311618881,-96.5,414.9,20.4
6797,-71.7187790351,-231.2321775611,-71718.7790350984,-231232.177561074,-120.7958154561,35.9332435052,-91.5,714.8,26.7
7603,-69.8622340589,-230.7683120354,-69862.2340588746,-230768.3120353945,-120.7752576334,35.9375568662,-23.1,1326.5,36.4
12698,-80.0732314281,-227.9851188813,-80073.2314281056,-227985.118881317,-120.8888518792,35.9617994788,-206.1,982.1,31.3
5952,-69.8622340589,-231.7733540077,-69862.2340588746,-231773.3540077002,-120.7751664479,35.9285112029,-58.7,2274.9,47.7
7420,-73.7300360927,-230.8456229563,-73730.0360926742,-230845.622956341,-120.8181689561,35.9365685101,-119.2,691.9,26.3
12950,-72.1829152792,-227.9078079604,-72182.9152791544,-227907.8079603704,-120.8012771773,35.9631282698,-56.8,1464.0,38.3
6952,-69.6301659368,-231.1548666401,-69630.1659368466,-231154.8666401274,-120.7726475422,35.9340948211,-30.9,1846.5,43.0
14664,-80.1505874688,-226.980076909,-80150.5874687816,-226980.0769090113,-120.8898152231,35.9708383436,-205.3,416.3,20.4
1916,-71.4093548724,-234.7884799246,-71409.3548723944,-234788.4799246174,-120.7920524764,35.9012588547,-173.9,1922.4,43.8
308,-72.3376273605,-236.4893201854,-72337.6273605063,-236489.3201854426,-120.8021885076,35.8858802397,-172.1,1723.7,41.5
6195,-69.8622340589,-231.6187321658,-69862.2340588746,-231618.732165807,-120.7751804751,35.9299028465,-53.0,2149.2,46.4
18699,-77.6751941671,-224.9699929644,-77675.1941671498,-224969.9929643998,-120.8625384737,35.9891349117,-34.4,83.8,9.2
14276,-74.8130206621,-227.2120096719,-74813.0206621381,-227212.009671851,-120.8305392459,35.9691867954,-134.4,1366.9,37.0
21319,-76.5922095977,-223.6557073083,-76592.2095976859,-223655.7073083077,-120.8506441419,36.0010514159,70.8,1286.4,35.9
25675,-81.3109280789,-220.7952032333,-81310.9280789214,-220795.2032332836,-120.9033505246,36.0264025084,-70.5,1215.1,34.9
20251,-77.3657700044,-224.1968837549,-77365.7700044458,-224196.8837549338,-120.8591804812,35.996118111,20.9,568.9,23.9
19613,-78.9902468586,-224.5061274387,-78990.2468586417,-224506.1274387202,-120.8771882095,35.9932010674,-82.0,699.8,26.5
5604,-69.0113176114,-232.0052867705,-69011.3176114387,-232005.28677054,-120.7657046119,35.9264859708,-48.1,2964.0,54.4
13741,-69.3207417741,-227.5212533556,-69320.7417741426,-227521.2533556374,-120.7695414477,35.9668207084,48.2,1687.0,41.1
3608,-70.4037263436,-233.3968833476,-70403.7263436065,-233396.8833475788,-120.781025987,35.9138588822,-127.8,2652.6,51.5
21774,-74.8903767028,-223.4237745455,-74890.3767028141,-223423.7745454679,-120.8317669187,36.0032746826,140.4,360.5,19.0
7083,-69.4754538555,-231.0775557192,-69475.4538554946,-231077.5557191808,-120.770937839,35.9348019765,-24.8,1821.3,42.7
13604,-79.9185193468,-227.5212533556,-79918.5193467536,-227521.2533556374,-120.8871827823,35.9659873254,-201.6,627.0,25.0
24092,-75.2771569062,-222.0321779684,-75277.156906194,-222032.1779684291,-120.8361987689,36.0157682185,143.3,549.9,23.4
11604,-71.8734911165,-228.6036062489,-71873.4911164504,-228603.6062488898,-120.7977775395,35.956889483,-50.5,1540.2,39.2
6636,-74.3488844181,-231.309488482,-74348.8844180821,-231309.4884820206,-120.8249910695,35.932345342,-126.4,404.2,20.1
21999,-79.2996710213,-223.2691527036,-79299.6710213456,-223269.1527035746,-120.8807517803,36.0043078518,-79.0,361.3,19.0
5941,-70.7131505063,-231.7733540077,-70713.1505063105,-231773.3540077002,-120.7846074851,35.9284482033,-81.0,1370.1,37.0
4776,-70.790506547,-232.5464632172,-70790.5065469865,-232546.4632171662,-120.7853947006,35.9214842094,-106.4,1981.7,44.5
18422,-75.0450887842,-225.1246148063,-75045.0887841661,-225124.614806293,-120.8333191017,35.9879550318,48.2,1787.2,42.3
8233,-73.42061193,-230.3817574307,-73420.6119299702,-230381.7574306614,-120.8147797369,35.9407673863,-109.0,853.5,29.2
389,-75.0450887842,-236.3346983435,-75045.0887841661,-236334.6983435494,-120.8322264522,35.887061862,-103.8,1355.4,36.8
6818,-70.0943021809,-231.2321775611,-70094.3021809026,-231232.177561074,-120.7777905381,35.9333648434,-44.8,1652.7,40.7
6823,-69.7075219775,-231.2321775611,-69707.5219775226,-231232.177561074,-120.7734988826,35.9333933238,-35.3,1888.2,43.5
15792,-75.5865810689,-226.4389004624,-75586.581068898,-226438.9004623851,-120.8392024745,35.9760834949,-86.1,1740.4,41.7
6893,-74.1941723367,-231.1548666401,-74194.1723367302,-231154.8666401274,-120.823289336,35.9337490808,-125.4,311.1,17.6
23198,-78.8355347773,-222.5733544151,-78835.5347772897,-222573.3544150553,-120.8756684615,36.010608605,-74.7,438.2,20.9
24264,-79.609095184,-221.8775561265,-79609.0951840496,-221877.556126536,-120.8843324019,36.0168060204,-77.5,821.7,28.7
24182,-77.2110579231,-221.9548670475,-77211.0579230939,-221954.8670474826,-120.8576876695,36.0163085176,52.3,1276.7,35.7
14666,-79.9958753874,-226.980076909,-79995.8753874296,-226980.0769090113,-120.8880977422,35.9708513997,-197.0,569.2,23.9
18457,-72.3376273605,-225.1246148063,-72337.6273605063,-225124.614806293,-120.8032562505,35.988165348,109.7,1636.9,40.5
22768,-82.3165566077,-222.8052871779,-82316.5566077094,-222805.2871778951,-120.9143068433,36.0082255095,-140.0,2270.0,47.6
20402,-77.5978381265,-224.119572834,-77597.8381264738,-224119.5728339872,-120.8617653606,35.9967949445,-6.8,520.8,22.8
14280,-74.5035964994,-227.2120096719,-74503.5964994341,-227212.009671851,-120.8271043379,35.9692111412,-121.5,1424.0,37.7
23238,-75.7412931502,-222.5733544151,-75741.29315025,-222573.3544150553,-120.8413009054,36.0108607702,127.9,818.3,28.6
14852,-77.3657700044,-226.9027659881,-77365.7700044458,-226902.7659880647,-120.8589082538,35.9717652932,-173.1,487.2,22.1
6222,-77.3657700044,-231.5414212449,-77365.7700044458,-231541.4212448604,-120.8584419792,35.9300168217,-167.0,1097.5,33.1
4784,-70.1716582216,-232.5464632172,-70171.6582215786,-232546.4632171662,-120.7785291155,35.9215301494,-93.7,2546.2,50.5
10743,-69.3980978148,-229.0674717746,-69398.0978148186,-229067.4717745694,-120.770260702,35.9528988569,9.8,1323.2,36.4
8851,-68.7792494894,-230.0725137469,-68779.2494894107,-230072.5137468751,-120.7633024947,35.9438983143,10.2,627.3,25.0
25043,-77.9072622892,-221.3363796799,-77907.2622891778,-221336.3796799098,-120.8654836418,36.0218178239,59.0,794.0,28.2
12695,-80.3052995501,-227.9851188813,-80305.2995501336,-227985.118881317,-120.8914277968,35.9617798686,-211.2,1015.0,31.9
18817,-80.5373676722,-224.8926820435,-80537.3676721615,-224892.6820434532,-120.8943275147,35.9895920276,-149.7,519.1,22.8
4110,-71.7187790351,-233.0103287428,-71718.7790350984,-233010.3287428458,-120.7956498743,35.9172395959,-129.9,1627.8,40.3
1292,-75.5092250282,-235.3296563712,-75509.225028222,-235329.6563712436,-120.8374717602,35.8960709096,-120.7,2368.3,48.7
2888,-72.8791196452,-233.9380597942,-72879.1196452383,-233938.0597942049,-120.8084343418,35.9088013258,-145.0,1000.6,31.6
5518,-75.6639371096,-232.0052867705,-75663.937109574,-232005.28677054,-120.8395140543,35.9259790773,-130.0,101.0,10.0
25001,-81.1562159976,-221.3363796799,-81156.2159975695,-221336.3796799098,-120.901574631,36.0215453281,-90.0,1467.3,38.3
4841,-74.4262404588,-232.4691522962,-74426.2404587581,-232469.1522962196,-120.8257373149,35.9219019879,-139.1,457.9,21.4
17846,-71.6414229944,-225.4338584901,-71641.4229944224,-225433.8584900794,-120.7954969648,35.9854349895,82.1,1226.3,35.0
1548,-74.2715283774,-235.0977236084,-74271.5283774061,-235097.7236084038,-120.8237675306,35.8982560021,-127.7,1311.2,36.2
4314,-72.4923394419,-232.855706901,-72492.3394418583,-232855.7069009526,-120.8042459137,35.9185724996,-128.5,709.8,26.6
3563,-73.884748174,-233.3968833476,-73884.7481740262,-233396.8833475788,-120.819640935,35.9135943974,-133.9,968.2,31.1
5368,-69.1660296928,-232.1599086124,-69166.0296927906,-232159.9086124332,-120.7674072354,35.9250830647,-57.0,3012.4,54.9
9260,-70.2490142623,-229.840580984,-70249.0142622546,-229840.5809840353,-120.7796341769,35.9458781196,-8.5,634.3,25.2
15438,-79.2996710213,-226.5935223043,-79299.6710213456,-226593.5223042782,-120.8804089209,35.9743888287,-133.9,519.4,22.8
17445,-78.6808226959,-225.588480332,-78680.8226959377,-225588.4803319726,-120.8736414886,35.9834856939,-95.0,225.7,15.0
21030,-76.050717313,-223.8103291502,-76050.717312954,-223810.3291502008,-120.8446152717,35.9997034088,94.5,1336.6,36.6
7012,-74.9677327435,-231.0775557192,-74967.7327434901,-231077.5557191808,-120.8318801722,35.9343841225,-127.3,128.9,11.4
6414,-72.1055592385,-231.4641103239,-72105.5592384784,-231464.1103239138,-120.8000853768,35.9311267481,-103.7,855.3,29.2
11803,-79.609095184,-228.448984407,-79609.0951840496,-228448.9844069966,-120.8836520495,35.9576637133,-196.2,1112.1,33.3
2937,-76.4374975163,-233.8607488733,-76437.4975163339,-233860.7488732583,-120.8479123709,35.909217385,-136.7,2817.2,53.1
13581,-70.0169461402,-227.5985642766,-70016.9461402266,-227598.564276584,-120.7772627513,35.9660737859,30.5,1021.1,32.0
25634,-77.6751941671,-220.8725141542,-77675.1941671498,-220872.5141542302,-120.8629526072,36.0260115363,39.0,410.3,20.3
19294,-79.6864512247,-224.6607492806,-79686.4512247256,-224660.7492806134,-120.8849030993,35.9917512586,-115.9,758.7,27.5
26193,-81.0788599569,-220.2540267867,-81078.8599568935,-220254.0267866574,-120.9008295681,36.0312928027,-41.0,1232.8,35.1
16319,-70.4037263436,-226.2069676995,-70403.7263436065,-226206.9676995453,-120.7816835954,35.9785696447,62.1,1725.4,41.5
9170,-77.2110579231,-229.840580984,-77211.0579230939,-229840.5809840353,-120.8568959715,35.9453373085,-185.1,219.0,14.8
8047,-77.2110579231,-230.4590683516,-77211.0579230939,-230459.0683516081,-120.8568339394,35.9397708182,-191.6,220.0,14.8
15265,-80.8467918349,-226.6708332252,-80846.7918348655,-226670.8332252249,-120.8975763816,35.9735624663,-210.0,913.0,30.2
7274,-74.8130206621,-230.9229338773,-74813.0206621381,-230922.9338772876,-120.8301785194,35.93578796,-126.1,192.4,13.9
1958,-74.8130206621,-234.7111690037,-74813.0206621381,-234711.1690036708,-120.8298106008,35.9016926519,-125.8,1228.3,35.0
9490,-74.8903767028,-229.6859591421,-74890.3767028141,-229685.9591421422,-120.8311572048,35.9469148756,-123.8,363.1,19.1
11370,-78.4487545739,-228.6809171698,-78448.7545739097,-228680.9171698364,-120.8707494845,35.9556729267,-160.1,481.8,21.9
2463,-69.7848780182,-234.3246143989,-69784.8780181986,-234324.6143989379,-120.7740770527,35.9055546091,-152.8,2281.0,47.8
5617,-77.2110579231,-231.9279758496,-77211.0579230939,-231927.9758495934,-120.856686649,35.9265503322,-155.0,1305.1,36.1
22116,-80.9241478755,-223.1918417826,-80924.1478755415,-223191.8417826281,-120.8988013069,36.004866424,-134.5,1376.9,37.1
11773,-70.3263703029,-228.5262953279,-70326.3703029306,-228526.2953279432,-120.7806127405,35.9577012027,4.6,964.3,31.1
23432,-79.9958753874,-222.4187325732,-79995.8753874296,-222418.7325731621,-120.8885723324,36.011903005,-115.5,372.6,19.3
1906,-72.1829152792,-234.7884799246,-72182.9152791544,-234788.4799246174,-120.800632185,35.901200373,-165.2,1351.6,36.8
16306,-71.4093548724,-226.2069676995,-71409.3548723944,-226206.9676995453,-120.7928484438,35.9784944882,34.6,1536.3,39.2
1959,-74.7356646215,-234.7111690037,-74735.6646214621,-234711.1690036708,-120.8289526273,35.9016987427,-126.2,1133.0,33.7
4691,-77.3657700044,-232.5464632172,-77365.7700044458,-232546.4632171662,-120.8583410198,35.9209711873,-152.4,2193.1,46.8
16075,-77.3657700044,-226.2842786205,-77365.7700044458,-226284.2786204919,-120.858970462,35.9773316811,-155.5,311.9,17.7
22018,-77.8299062485,-223.2691527036,-77829.9062485018,-223269.1527035746,-120.864428566,36.0044295987,-31.8,633.8,25.2
11568,-74.6583085808,-228.6036062489,-74658.3085807861,-228603.6062488898,-120.8286867628,35.9566744905,-152.1,831.0,28.8
10769,-78.912890818,-228.9901608536,-78912.8908179657,-228990.1608536228,-120.8758692077,35.9528512255,-190.9,699.6,26.4
13006,-79.5317391434,-227.8304970394,-79531.7391433736,-227830.4970394238,-120.8828573821,35.9632366186,-189.4,642.9,25.4
19839,-73.42061193,-224.4288165178,-73420.6119299702,-224428.8165177736,-120.815347855,35.9943443017,142.1,1039.2,32.2
2999,-71.6414229944,-233.8607488733,-71641.4229944224,-233860.7488732583,-120.7947126432,35.9095913391,-150.5,1996.0,44.7
